"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"PIAECLINAST","ORIG_ENTRY","PIAECLINAST","Date of original data entry","DATE","","","True","False"
"PIAECLINAST","PAG_NAME","PIAECLINAST","Page Name","CHAR","13","","True","False"
"PIAECLINAST","PATNO","PIAECLINAST","Participant ID","NUMBER","18","0","True","False"
"PIAECLINAST","PIAERPRT","PIAECLINAST","If Yes, were any adverse events observed?","NUMBER","1","0","False","False"
"PIAECLINAST","PIASTYN","PIAECLINAST","If Yes, were adverse events assessed following the procedure(s)?","NUMBER","1","0","False","False"
"PIAECLINAST","PICLNCONDCTVIS","PIAECLINAST"," Was a PET imaging scan conducted at this visit?","NUMBER","1","0","False","False"
"PIAECLINAST","PINOASTRSN","PIAECLINAST","If No, please explain:","CHAR","","","False","False"
"PIAECLINAST","REC_ID","PIAECLINAST","Record ID","CHAR","36","","True","True"
"PIAECLINAST","SUB_EVENT_ID","PIAECLINAST","Substudy Visit ID","CHAR","7","","False","False"
"PICNSNT"," ","PICNSNT","(AV-133 Prodromal Imaging Substudy) Documentation of Informed Consent","","","","",""
"PICNSNT","CNO","PICNSNT","Site Number","NUMBER","12","0","True","False"
"PICNSNT","DOCCONSNTPI","PICNSNT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI 015  AV-133 Prodromal Imaging Study. Participant and/or legally authorized representative was given adequate   time to read the informed consent, the opportunity to ask questions and consent was obtained prior to any   study procedures being performed.","NUMBER","1","0","False","False"
"PICNSNT","EVENT_ID","PICNSNT","Visit ID","CHAR","6","","True","False"
"PICNSNT","INFODT","PICNSNT","Assessment Date","DATE","","","True","False"
"PICNSNT","LAST_UPDATE","PICNSNT","Date of most recent update to record","DATE","","","True","False"
"PICNSNT","ORIG_ENTRY","PICNSNT","Date of original data entry","DATE","","","True","False"
"PICNSNT","PAG_NAME","PICNSNT","Page Name","CHAR","13","","True","False"
"PICNSNT","PATNO","PICNSNT","Participant ID","NUMBER","18","0","True","False"
"PICNSNT","REC_ID","PICNSNT","Record ID","CHAR","36","","True","True"
"PICONCL"," ","PICONCL","(AV-133 Prodromal Imaging Substudy) Conclusion of Study Participation","","","","",""
"PICONCL","CNO","PICONCL","Site Number","NUMBER","12","0","True","False"
"PICONCL","EVENT_ID","PICONCL","Visit ID","CHAR","6","","True","False"
"PICONCL","INFODT","PICONCL","Assessment Date","DATE","","","True","False"
"PICONCL","LAST_UPDATE","PICONCL","Date of most recent update to record","DATE","","","True","False"
"PICONCL","ORIG_ENTRY","PICONCL","Date of original data entry","DATE","","","True","False"
"PICONCL","PAG_NAME","PICONCL","Page Name","CHAR","13","","True","False"
"PICONCL","PATNO","PICONCL","Participant ID","NUMBER","18","0","True","False"
"PICONCL","REC_ID","PICONCL","Record ID","CHAR","36","","True","True"
"PICONCL","SUB_EVENT_ID","PICONCL","Substudy Visit ID","CHAR","7","","False","False"
"PICONCL","WDDT","PICONCL","Withdrawal date","DATE","","","False","False"
"PICONCL","WDRSN","PICONCL","Reason for withdrawal","NUMBER","1","0","False","False"
"PICONCL","WDRSNCM","PICONCL","Other reason for withdrawal comment","CHAR","","","False","False"
"PICONCL","WDRSNPD","PICONCL","Did increasing PD disability contribute to the decision to withdraw from the PPMI AV-133 Prodromal Imaging Study?","NUMBER","1","0","False","False"
"PIELIG"," ","PIELIG","(AV-133 Prodromal Imaging Substudy) Inclusion Exclusion Criteria","","","","",""
"PIELIG","CNO","PIELIG","Site Number","NUMBER","12","0","True","False"
"PIELIG","EVENT_ID","PIELIG","Visit ID","CHAR","6","","True","False"
"PIELIG","EXAVRX1MO","PIELIG","Received any of the following medications that might interfere with 18F-AV-133 PET imaging: tetrabenazine (TBZ) or methylphenidate, reserpine, or amphetamine derivative, within 1 month prior to the Baseline 18F-AV-133 injection.","NUMBER","1","0","False","False"
"PIELIG","EXCOND","PIELIG","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation.","NUMBER","1","0","False","False"
"PIELIG","INCNST","PIELIG","Able to provide informed consent.","NUMBER","1","0","False","False"
"PIELIG","INFODT","PIELIG","Assessment Date","DATE","","","True","False"
"PIELIG","INPPMI2","PIELIG"," A Prodromal PD participant confirmed eligible to proceed to PPMI Clinical Baseline visit.","NUMBER","1","0","False","False"
"PIELIG","INPREGNT","PIELIG","Women may not be pregnant, lactating or planning pregnancy during the study.","NUMBER","1","0","False","False"
"PIELIG","LAST_UPDATE","PIELIG","Date of most recent update to record","DATE","","","True","False"
"PIELIG","ORIG_ENTRY","PIELIG","Date of original data entry","DATE","","","True","False"
"PIELIG","PAG_NAME","PIELIG","Page Name","CHAR","13","","True","False"
"PIELIG","PATNO","PIELIG","Participant ID","NUMBER","18","0","True","False"
"PIELIG","REC_ID","PIELIG","Record ID","CHAR","36","","True","True"
"PIELIG","SUB_EVENT_ID","PIELIG","Substudy Visit ID","CHAR","7","","False","False"
"PIIMAG"," ","PIIMAG","(AV-133 Prodromal Imaging Substudy) VMAT-2 Imaging","","","","",""
"PIIMAG","CNO","PIIMAG","Site Number","NUMBER","12","0","True","False"
"PIIMAG","DIASUPAF","PIIMAG","Supine BP - diastolic - after injection (mmHg)","NUMBER","12","0","False","False"
"PIIMAG","DIASUPBF","PIIMAG","Supine BP - diastolic - before injection (mmHg)","NUMBER","12","0","False","False"
"PIIMAG","EVENT_ID","PIIMAG","Visit ID","CHAR","6","","True","False"
"PIIMAG","HRSUPAF","PIIMAG","Supine heart rate - after injection (bpm)","NUMBER","12","0","False","False"
"PIIMAG","HRSUPBF","PIIMAG","Supine heart rate - before injection (bpm)","NUMBER","12","0","False","False"
"PIIMAG","INFODT","PIIMAG","Assessment Date","DATE","","","True","False"
"PIIMAG","INJECTTM","PIIMAG","Time of Injection","TIME","","","False","False"
"PIIMAG","INVEVLAF","PIIMAG","Study physician able to evaluate after injection","NUMBER","1","0","False","False"
"PIIMAG","INVEVLAFCM","PIIMAG","Study physician not able to evaluate after injection comment","CHAR","","","False","False"
"PIIMAG","INVEVLBF","PIIMAG","Study physician able to evaluate before injection","NUMBER","1","0","False","False"
"PIIMAG","INVEVLBFCM","PIIMAG","Study physician not able to evaluate before injection comment","CHAR","","","False","False"
"PIIMAG","LAST_UPDATE","PIIMAG","Date of most recent update to record","DATE","","","True","False"
"PIIMAG","ORIG_ENTRY","PIIMAG","Date of original data entry","DATE","","","True","False"
"PIIMAG","PAG_NAME","PIIMAG","Page Name","CHAR","13","","True","False"
"PIIMAG","PATNO","PIIMAG","Participant ID","NUMBER","18","0","True","False"
"PIIMAG","PETCMPLT","PIIMAG","AV-133 PET scan completed?","NUMBER","1","0","False","False"
"PIIMAG","PETCMPLTCM","PIIMAG","AV-133 PET scan not completed comment","CHAR","","","False","False"
"PIIMAG","REC_ID","PIIMAG","Record ID","CHAR","36","","True","True"
"PIIMAG","SUB_EVENT_ID","PIIMAG","Substudy Visit ID","CHAR","7","","False","False"
"PIIMAG","SYSSUPAF","PIIMAG","Supine BP - systolic - after injection (mmHg)","NUMBER","12","0","False","False"
"PIIMAG","SYSSUPBF","PIIMAG","Supine BP - systolic - before injection (mmHg)","NUMBER","12","0","False","False"
"PIIMAG","VITLTMAF","PIIMAG","Vital Sign Time - after injection","TIME","","","False","False"
"PIIMAG","VITLTMBF","PIIMAG","Vital Sign Time - before injection","TIME","","","False","False"
"PIPREGNANC"," ","PIPREGNANC","(AV-133 Prodromal Imaging Substudy) Pregnancy Test","","","","",""
"PIPREGNANC","CNO","PIPREGNANC","Site Number","NUMBER","12","0","True","False"
"PIPREGNANC","EVENT_ID","PIPREGNANC","Visit ID","CHAR","6","","True","False"
"PIPREGNANC","INFODT","PIPREGNANC","Assessment Date","DATE","","","True","False"
"PIPREGNANC","LAST_UPDATE","PIPREGNANC","Date of most recent update to record","DATE","","","True","False"
"PIPREGNANC","ORIG_ENTRY","PIPREGNANC","Date of original data entry","DATE","","","True","False"
"PIPREGNANC","PAG_NAME","PIPREGNANC","Page Name","CHAR","13","","True","False"
"PIPREGNANC","PATNO","PIPREGNANC","Participant ID","NUMBER","18","0","True","False"
"PIPREGNANC","PREGAPPL","PIPREGNANC","Participant is a female of childbearing potential","NUMBER","1","0","False","False"
"PIPREGNANC","REC_ID","PIPREGNANC","Record ID","CHAR","36","","True","True"
"PIPREGNANC","SPRGCNNEGBF","PIPREGNANC","Serum pregnancy result confirmed negative prior to Baseline 18F-AV-133 injection","NUMBER","1","0","False","False"
"PIPREGNANC","SUB_EVENT_ID","PIPREGNANC","Substudy Visit ID","CHAR","7","","False","False"
"PIPREGNANC","UPREGPRF","PIPREGNANC","Urine pregnancy test performed","NUMBER","1","0","False","False"
"PIPREGNANC","UPREGPRFCM","PIPREGNANC","Urine pregnancy test not completed comment","CHAR","","","False","False"
"PIPREGNANC","UPRGCNBF","PIPREGNANC","Urine pregnancy result confirmed prior to 18F-AV-133 injection","NUMBER","1","0","False","False"
"PIPREGNANC","UPRGCNBFCM","PIPREGNANC","No urine pregnancy result confirmed prior to 18F-AV-133 injection comment","CHAR","","","False","False"
"PIPREGNANC","UPRGRSLT","PIPREGNANC","Urine pregnancy test result","NUMBER","1","0","False","False"
"PIREPPREG"," ","PIREPPREG","(AV-133 Prodromal Imaging Substudy) Report of Pregnancy","","","","",""
"PIREPPREG","CNO","PIREPPREG","Site Number","NUMBER","12","0","True","False"
"PIREPPREG","EVENT_ID","PIREPPREG","Visit ID","CHAR","6","","True","False"
"PIREPPREG","INFODT","PIREPPREG","Assessment Date","DATE","","","True","False"
"PIREPPREG","LAST_UPDATE","PIREPPREG","Date of most recent update to record","DATE","","","True","False"
"PIREPPREG","ORIG_ENTRY","PIREPPREG","Date of original data entry","DATE","","","True","False"
"PIREPPREG","PAG_NAME","PIREPPREG","Page Name","CHAR","13","","True","False"
"PIREPPREG","PATNO","PIREPPREG","Participant ID","NUMBER","18","0","True","False"
"PIREPPREG","PREG30AV","PIREPPREG","Pregnancy within 30 days of AV-133 injection?","NUMBER","1","0","False","False"
"PIREPPREG","PREGWHO","PIREPPREG","This is a report of pregnancy for which person?","NUMBER","1","0","False","False"
"PIREPPREG","REC_ID","PIREPPREG","Record ID","CHAR","36","","True","True"
"PIREPPREG","SUB_EVENT_ID","PIREPPREG","Substudy Visit ID","CHAR","7","","False","False"
"PISCRNFAIL"," ","PISCRNFAIL","(AV-133 Prodromal Imaging Substudy) Screen Fail","","","","",""
"PISCRNFAIL","CNO","PISCRNFAIL","Site Number","NUMBER","12","0","True","False"
"PISCRNFAIL","EVENT_ID","PISCRNFAIL","Visit ID","CHAR","6","","True","False"
"PISCRNFAIL","INFODT","PISCRNFAIL","Assessment Date","DATE","","","True","False"
"PISCRNFAIL","LAST_UPDATE","PISCRNFAIL","Date of most recent update to record","DATE","","","True","False"
"PISCRNFAIL","ORIG_ENTRY","PISCRNFAIL","Date of original data entry","DATE","","","True","False"
"PISCRNFAIL","PAG_NAME","PISCRNFAIL","Page Name","CHAR","13","","True","False"
"PISCRNFAIL","PATNO","PISCRNFAIL","Participant ID","NUMBER","18","0","True","False"
"PISCRNFAIL","REC_ID","PISCRNFAIL","Record ID","CHAR","36","","True","True"
"PISCRNFAIL","RSNDEC","PISCRNFAIL","Reason for declining.","NUMBER","2","0","False","False"
"PISCRNFAIL","SCFAILRSN","PISCRNFAIL","Reason for screen fail.","NUMBER","1","0","False","False"
"PISCRNFAIL","SUB_EVENT_ID","PISCRNFAIL","Substudy Visit ID","CHAR","7","","False","False"
"PITEL"," ","PITEL","(AV-133 Prodromal Imaging Substudy) Adverse Event Telephone Assessment","","","","",""
"PITEL","CNO","PITEL","Site Number","NUMBER","12","0","True","False"
"PITEL","EVENT_ID","PITEL","Visit ID","CHAR","6","","True","False"
"PITEL","INFODT","PITEL","Assessment Date","DATE","","","True","False"
"PITEL","LAST_UPDATE","PITEL","Date of most recent update to record","DATE","","","True","False"
"PITEL","ORIG_ENTRY","PITEL","Date of original data entry","DATE","","","True","False"
"PITEL","PAG_NAME","PITEL","Page Name","CHAR","13","","True","False"
"PITEL","PATNO","PITEL","Participant ID","NUMBER","18","0","True","False"
"PITEL","PICNTACTYN","PITEL"," Was contact made during this telephone call?","NUMBER","1","0","False","False"
"PITEL","PICNTRSN","PITEL","Reason for no contact","NUMBER","1","0","False","False"
"PITEL","PICNTRSNCM","PITEL","Reason for no contact","CHAR","","","False","False"
"PITEL","PICONDCTVIS","PITEL"," Was a PET imaging scan conducted at this visit?","NUMBER","1","0","False","False"
"PITEL","PITELAERPT","PITEL","AE reported","NUMBER","1","0","False","False"
"PITEL","REC_ID","PITEL","Record ID","CHAR","36","","True","True"
"PITEL","SUB_EVENT_ID","PITEL","Substudy Visit ID","CHAR","7","","False","False"
"PQUEST"," ","PQUEST","Participant Motor Function Questionnaire","","","","",""
"PQUEST","ARMLGSHK","PQUEST","Do your arms or legs shake","NUMBER","1","0","False","False"
"PQUEST","CMPLBY2","PQUEST","Completed by","NUMBER","1","0","False","False"
"PQUEST","CNO","PQUEST","Site Number","NUMBER","12","0","True","False"
"PQUEST","EVENT_ID","PQUEST","Visit ID","CHAR","6","","True","False"
"PQUEST","FTSTUCK","PQUEST","Feet ever seem to get stuck to the floor","NUMBER","1","0","False","False"
"PQUEST","INFODT","PQUEST","Assessment Date","DATE","","","True","False"
"PQUEST","LAST_UPDATE","PQUEST","Date of most recent update to record","DATE","","","True","False"
"PQUEST","LSSXPRSS","PQUEST","Face seems less expressive","NUMBER","1","0","False","False"
"PQUEST","MVSLOW","PQUEST","Move more slowly than others your age","NUMBER","1","0","False","False"
"PQUEST","ORIG_ENTRY","PQUEST","Date of original data entry","DATE","","","True","False"
"PQUEST","PAG_NAME","PQUEST","Page Name","CHAR","13","","True","False"
"PQUEST","PATNO","PQUEST","Participant ID","NUMBER","18","0","True","False"
"PQUEST","POORBAL","PQUEST","Is your balance poor","NUMBER","1","0","False","False"
"PQUEST","REC_ID","PQUEST","Record ID","CHAR","36","","True","True"
"PQUEST","SHUFFLE","PQUEST","Do you shuffle your feet/take tiny steps","NUMBER","1","0","False","False"
"PQUEST","TOLDPD","PQUEST","Been told you have Parkinson's disease","NUMBER","1","0","False","False"
"PQUEST","TRBBUTTN","PQUEST","Do you have trouble buttoning buttons","NUMBER","1","0","False","False"
"PQUEST","TRBUPCHR","PQUEST","Trouble rising from a chair","NUMBER","1","0","False","False"
"PQUEST","VOICSFTR","PQUEST","Voice softer than it once was","NUMBER","1","0","False","False"
"PQUEST","WRTSMLR","PQUEST","Handwriting smaller than it once was","NUMBER","1","0","False","False"
"PREGNANC"," ","PREGNANC","Pregnancy Test","","","","",""
"PREGNANC","CNO","PREGNANC","Site Number","NUMBER","12","0","True","False"
"PREGNANC","CRLACTAT","","Currently lactating","CHAR","1","","",""
"PREGNANC","EVENT_ID","PREGNANC","Visit ID","CHAR","6","","True","False"
"PREGNANC","INFODT","PREGNANC","Assessment Date","DATE","","","True","False"
"PREGNANC","LAST_UPDATE","PREGNANC","Date of most recent update to record","DATE","","","True","False"
"PREGNANC","ORIG_ENTRY","PREGNANC","Date of original data entry","DATE","","","True","False"
"PREGNANC","PAG_NAME","PREGNANC","Page Name","CHAR","13","","True","False"
"PREGNANC","PATNO","PREGNANC","Participant ID","NUMBER","18","0","True","False"
"PREGNANC","PREGAPPL","PREGNANC","Participant is a female of childbearing potential","NUMBER","1","0","False","False"
"PREGNANC","PREGPERF","PREGNANC","Urine pregnancy test","NUMBER","1","0","False","False"
"PREGNANC","PREGPERFCM","PREGNANC","Urine pregnancy test not completed comment","CHAR","","","False","False"
"PREGNANC","PREGPRI","PREGNANC","Urine pregnancy test result before dose","NUMBER","1","0","False","False"
"PREGNANC","PREGPRICM","PREGNANC","No urine pregnancy test result before dose comment","CHAR","","","False","False"
"PREGNANC","PREGRSLT","PREGNANC","Urine pregnancy test result","NUMBER","1","0","False","False"
"PREGNANC","PREGSPRI","","Serum Pregnancy test result before dose","CHAR","1","","",""
"PREGNANC","REC_ID","PREGNANC","Record ID","CHAR","36","","True","True"
"PRIMDXPD"," ","PRIMDXPD","Primary Research Diagnosis","","","","",""
"PRIMDXPD","CNO","PRIMDXPD","Site Number","NUMBER","12","0","True","False"
"PRIMDXPD","DXLVL","PRIMDXPD","Confidence in most likely primary diagnosis","NUMBER","1","0","False","False"
"PRIMDXPD","EVENT_ID","PRIMDXPD","Visit ID","CHAR","6","","True","False"
"PRIMDXPD","INFODT","PRIMDXPD","Assessment Date","DATE","","","True","False"
"PRIMDXPD","LAST_UPDATE","PRIMDXPD","Date of most recent update to record","DATE","","","True","False"
"PRIMDXPD","NEWDIAGEXP","PRIMDXPD","Research diagnosis change explanation","CHAR","","","False","False"
"PRIMDXPD","ORIG_ENTRY","PRIMDXPD","Date of original data entry","DATE","","","True","False"
"PRIMDXPD","OTHNEURO","PRIMDXPD","Other neurological disorder(s) (specify)","CHAR","","","False","False"
"PRIMDXPD","PAG_NAME","PRIMDXPD","Page Name","CHAR","13","","True","False"
"PRIMDXPD","PATNO","PRIMDXPD","Participant ID","NUMBER","18","0","True","False"
"PRIMDXPD","PRIMDIAG","PRIMDXPD","Most likely primary diagnosis","NUMBER","2","0","False","False"
"PRIMDXPD","REC_ID","PRIMDXPD","Record ID","CHAR","36","","True","True"
"PROGAS"," ","PROGAS","Program Assessment","","","","",""
"PROGAS","CNO","PROGAS","Site Number","NUMBER","12","0","True","False"
"PROGAS","EVENT_ID","PROGAS","Visit ID","CHAR","6","","True","False"
"PROGAS","INFODT","PROGAS","Assessment Date","DATE","","","True","False"
"PROGAS","LASTPAGEVIS","PROGAS","If yes, when was the last time you visited your page?","NUMBER","1","0","False","False"
"PROGAS","LAST_UPDATE","PROGAS","Date of most recent update to record","DATE","","","True","False"
"PROGAS","ORIG_ENTRY","PROGAS","Date of original data entry","DATE","","","True","False"
"PROGAS","PAG_NAME","PROGAS","Page Name","CHAR","13","","True","False"
"PROGAS","PATNO","PROGAS","Participant ID","NUMBER","18","0","True","False"
"PROGAS","PPMINONE","PROGAS","Part of None of the Above","NUMBER","1","0","False","False"
"PROGAS","PPMIONLINE","PROGAS","Part of PPMI Online","NUMBER","1","0","False","False"
"PROGAS","REC_ID","PROGAS","Record ID","CHAR","36","","True","True"
"PROGAS","VISITMYPPMI","PROGAS","Have you visited your myPPMI website?","NUMBER","1","0","False","False"
"PROHIST"," ","PROHIST","Prodromal History","","","","",""
"PROHIST","CNO","PROHIST","Site Number","NUMBER","12","0","True","False"
"PROHIST","EVENT_ID","PROHIST","Visit ID","CHAR","6","","True","False"
"PROHIST","GENENRLIU","PROHIST","Indicate how test results were confirmed","NUMBER","1","0","False","False"
"PROHIST","INFODT","PROHIST","Assessment Date","DATE","","","True","False"
"PROHIST","LAST_UPDATE","PROHIST","Date of most recent update to record","DATE","","","True","False"
"PROHIST","ORIG_ENTRY","PROHIST","Date of original data entry","DATE","","","True","False"
"PROHIST","PAG_NAME","PROHIST","Page Name","CHAR","13","","True","False"
"PROHIST","PATNO","PROHIST","Participant ID","NUMBER","18","0","True","False"
"PROHIST","PRO1FAMPD","PROHIST","Does the participant have a biological first degree family member with PD","NUMBER","1","0","False","False"
"PROHIST","PROGENENRL","PROHIST","Is the participant in the genetic variant subgroup","NUMBER","1","0","False","False"
"PROHIST","PROHYPENRL","PROHIST","Is the participant in the hyposmia (general risk) subgroup","NUMBER","1","0","False","False"
"PROHIST","PROPREVHYP","PROHIST","Does the participant have previously known hyposmia (testing completed prior to PPMI participation)","NUMBER","1","0","False","False"
"PROHIST","PRORBDENRL","PROHIST","Is the participant in the REM sleep behavior disorder (RBD) sub-group","NUMBER","1","0","False","False"
"PROHIST","PROSCRN","PROHIST","Indicate how the participant was identified for Prodromal Screening","NUMBER","1","0","False","False"
"PROHIST","PROSYNBYP","PROHIST","Does the participant have a known synuclein positive biopsy","NUMBER","1","0","False","False"
